,Unnamed: 0,Date,Team,Acquired,Relinquished,Notes,Affected Player,Season,Injury Type,Injury Part,Injury Duration
1794,26982.0,2018-04-22,Cavaliers,,George Hill,placed on IL with back spasms,George Hill,2017-18,back spasms,back,7
1795,26996.0,2018-04-29,Jazz,,Ricky Rubio,placed on IL with strained left hamstring (out for season),Ricky Rubio,2017-18,strained left hamstring ,upper leg,155
1796,27005.0,2018-05-08,Jazz,,Dante Exum,placed on IL with strained left hamstring (out for season),Dante Exum,2017-18,strained left hamstring ,upper leg,146
1797,27007.0,2018-09-21,Pacers,,C.J. Wilcox,placed on IL with torn right Achilles tendon (out for season),C.J. Wilcox,2018-19,torn right Achilles tendon ,foot,28
1798,27011.0,2018-10-16,76ers,,Wilson Chandler,placed on IL with strained left hamstring,Wilson Chandler,2018-19,strained left hamstring,upper leg,18
1799,27009.0,2018-10-16,76ers,,Jerryd Bayless,placed on IL with sprained left knee,Jerryd Bayless,2018-19,sprained left knee,knee,64
1800,27010.0,2018-10-16,76ers,,Mike Muscala,placed on IL with sprained right ankle,Mike Muscala,2018-19,sprained right ankle,foot,7
1801,27012.0,2018-10-16,76ers,,Zhaire Smith,placed on IL with surgery on left foot,Zhaire Smith,2018-19,surgery on left foot,foot,147
1802,27040.0,2018-10-17,Spurs,,Derrick White,placed on IL with plantar fascia in left foot,Derrick White,2018-19,plantar fascia in left foot,foot,21
1803,27039.0,2018-10-17,Spurs,,Dejounte Murray,placed on IL with torn ACL in right knee (out for season),Dejounte Murray,2018-19,torn ACL in right knee ,knee,349
1804,27032.0,2018-10-17,Nets,,DeMarre Carroll,placed on IL with arthroscopic surgery on right ankle,DeMarre Carroll,2018-19,arthroscopic surgery on right ankle,foot,23
1805,27026.0,2018-10-17,Knicks,,Emmanuel Mudiay,placed on IL with sprained right ankle,Emmanuel Mudiay,2018-19,sprained right ankle,foot,12
1806,27025.0,2018-10-17,Kings,,Kosta Koufos,placed on IL with strained right hamstring,Kosta Koufos,2018-19,strained right hamstring,upper leg,12
1807,27024.0,2018-10-17,Jazz,,Raul Neto,placed on IL with right hamstring injury,Raul Neto,2018-19,right hamstring injury,upper leg,33
1808,27019.0,2018-10-17,Hawks,,John Collins,placed on IL with left ankle injury,John Collins,2018-19,left ankle injury,foot,31
1809,27020.0,2018-10-17,Heat,,Dion Waiters,placed on IL with left ankle injury,Dion Waiters,2018-19,left ankle injury,foot,77
1810,27018.0,2018-10-17,Hawks,,Dewayne Dedmon,placed on IL with left ankle injury,Dewayne Dedmon,2018-19,left ankle injury,foot,7
1811,27022.0,2018-10-17,Heat,,Justise Winslow,placed on IL with right hamstring injury,Justise Winslow,2018-19,right hamstring injury,upper leg,10
1812,27016.0,2018-10-17,Cavaliers,,Larry Nance Jr.,placed on IL with sprained right ankle,Larry Nance Jr.,2018-19,sprained right ankle,foot,4
1813,27035.0,2018-10-17,Nuggets,,Jarred Vanderbilt,placed on IL with right foot injury,Jarred Vanderbilt,2018-19,right foot injury,foot,100
1814,27034.0,2018-10-17,Nuggets,,Isaiah Thomas,placed on IL with right hip injury,Isaiah Thomas,2018-19,right hip injury,core and hip,119
1815,27033.0,2018-10-17,Nets,,Shabazz Napier,placed on IL with strained right hamstring,Shabazz Napier,2018-19,strained right hamstring,upper leg,7
1816,27027.0,2018-10-17,Knicks,,Isaiah Hicks,placed on IL with sprained left ankle,Isaiah Hicks,2018-19,sprained left ankle,foot,107
1817,27015.0,2018-10-17,Bucks,,D.J. Wilson,placed on IL with strained right hamstring,D.J. Wilson,2018-19,strained right hamstring,upper leg,49
1818,27031.0,2018-10-17,Nets,,Allen Crabbe,placed on IL with sprained left ankle,Allen Crabbe,2018-19,sprained left ankle,foot,2
1819,27045.0,2018-10-18,Wizards,,Dwight Howard,placed on IL with sore lower back,Dwight Howard,2018-19,sore lower back,back,15
1820,27044.0,2018-10-18,Bulls,,Lauri Markkanen,placed on IL with sprained right elbow,Lauri Markkanen,2018-19,sprained right elbow,arm,44
1821,27051.0,2018-10-19,Warriors,,Andre Iguodala,placed on IL with left calf injury,Andre Iguodala,2018-19,left calf injury,lower leg,2
1822,27047.0,2018-10-19,Knicks,,Courtney Lee,placed on IL with neck injury,Courtney Lee,2018-19,neck injury,head and neck,43
1823,27053.0,2018-10-20,Celtics,,Gordon Hayward,placed on IL with left ankle injury,Gordon Hayward,2018-19,left ankle injury,foot,2
1824,27058.0,2018-10-20,Pacers,,Domantas Sabonis,placed on IL with bruised right knee,Domantas Sabonis,2018-19,bruised right knee,knee,2
1825,27057.0,2018-10-20,Nets,,Treveon Graham,placed on IL with strained left hamstring,Treveon Graham,2018-19,strained left hamstring,upper leg,34
1826,27064.0,2018-10-21,Nuggets,,Will Barton,placed on IL with adductor muscle in right hip injury,Will Barton,2018-19,adductor muscle in right hip injury,upper leg,83
1827,27066.0,2018-10-21,Warriors,,Shaun Livingston,placed on IL with bruised left knee,Shaun Livingston,2018-19,bruised left knee,knee,3
1828,27068.0,2018-10-22,Celtics,,Aron Baynes,placed on IL with strained right hamstring,Aron Baynes,2018-19,strained right hamstring,upper leg,8
1829,27070.0,2018-10-22,Grizzlies,,JaMychal Green,placed on IL with fractured jaw,JaMychal Green,2018-19,fractured jaw,head and neck,11
1830,27077.0,2018-10-23,76ers,,Ben Simmons,placed on IL with back injury,Ben Simmons,2018-19,back injury,back,1
1831,27096.0,2018-10-24,Timberwolves,,Andrew Wiggins,placed on IL with bruised right quadriceps,Andrew Wiggins,2018-19,bruised right quadriceps,upper leg,7
1832,27094.0,2018-10-24,Raptors,,Fred VanVleet,placed on IL with left big toe injury,Fred VanVleet,2018-19,left big toe injury,foot,9
1833,27084.0,2018-10-24,Bulls,,Kris Dunn,placed on IL with sprained MCL in left knee,Kris Dunn,2018-19,sprained MCL in left knee,knee,47
1834,27088.0,2018-10-24,Heat,,Derrick Jones Jr.,placed on IL with bruised left foot,Derrick Jones Jr.,2018-19,bruised left foot,foot,3
1835,27091.0,2018-10-24,Nets,,Rodions Kurucs,placed on IL with sprained left ankle,Rodions Kurucs,2018-19,sprained left ankle,foot,9
1836,27090.0,2018-10-24,Kings,,Iman Shumpert,placed on IL with sore left hip,Iman Shumpert,2018-19,sore left hip,core and hip,2
1837,27098.0,2018-10-25,Cavaliers,,Kevin Love,placed on IL with sore left foot / left big toe,Kevin Love,2018-19,sore left foot ,foot,106
1838,27100.0,2018-10-26,Clippers,,Luc Mbah a Moute,placed on IL with sore left knee,Luc Mbah a Moute,2018-19,sore left knee,knee,163
1839,27104.0,2018-10-26,Rockets,,James Ennis,placed on IL with strained right hamstring,James Ennis,2018-19,strained right hamstring,upper leg,7
1840,27105.0,2018-10-26,Rockets,,James Harden,placed on IL with strained left hamstring,James Harden,2018-19,strained left hamstring,upper leg,8
1841,27101.0,2018-10-26,Hawks,,Alex Poythress,placed on IL with left knee injury,Alex Poythress,2018-19,left knee injury,knee,6
1842,27119.0,2018-10-27,Suns,,Devin Booker,placed on IL with strained left hamstring,Devin Booker,2018-19,strained left hamstring,upper leg,6
1843,27116.0,2018-10-27,Pelicans,,Darius Miller,placed on IL with bruised right quadriceps,Darius Miller,2018-19,bruised right quadriceps,upper leg,7
1844,27117.0,2018-10-27,Pistons,,Luke Kennard,placed on IL with right shoulder injury,Luke Kennard,2018-19,right shoulder injury,upper body,37
1845,27115.0,2018-10-27,Pelicans,,Anthony Davis,placed on IL with sprained right elbow,Anthony Davis,2018-19,sprained right elbow,arm,2
1846,27120.0,2018-10-28,Jazz,,Derrick Favors,placed on IL with sore left knee,Derrick Favors,2018-19,sore left knee,knee,3
1847,27121.0,2018-10-28,Thunder,,Steven Adams,placed on IL with calf injury,Steven Adams,2018-19,calf injury,lower leg,2
1848,27122.0,2018-10-28,Warriors,,Shaun Livingston,placed on IL with sore right foot,Shaun Livingston,2018-19,sore right foot,foot,15
1849,27124.0,2018-10-29,Bucks,,Giannis Antetokounmpo,placed on IL with concussion,Giannis Antetokounmpo,2018-19,concussion,head and neck,3
1850,27129.0,2018-10-29,Pelicans,,Elfrid Payton,placed on IL with sprained right ankle,Elfrid Payton,2018-19,sprained right ankle,foot,18
1851,27123.0,2018-10-29,Blazers,,Maurice Harkless,placed on IL with left knee injury,Maurice Harkless,2018-19,left knee injury,knee,23
1852,27133.0,2018-10-30,Celtics,,Daniel Theis,placed on IL with plantar fascia in right foot,Daniel Theis,2018-19,plantar fascia in right foot,foot,12
1853,27143.0,2018-10-30,Wizards,,Markieff Morris,placed on IL with concussion,Markieff Morris,2018-19,concussion,head and neck,3
1854,27149.0,2018-11-01,Celtics,,Jaylen Brown,placed on IL with sore right foot,Jaylen Brown,2018-19,sore right foot,foot,2
1855,27154.0,2018-11-02,Jazz,,Donovan Mitchell,placed on IL with right hamstring injury,Donovan Mitchell,2018-19,right hamstring injury,upper leg,1
1856,27155.0,2018-11-02,Magic,,Jonathon Simmons,placed on IL with right wrist injury,Jonathon Simmons,2018-19,right wrist injury,hand,2
1857,27162.0,2018-11-02,Timberwolves,,Jeff Teague,placed on IL with bruised left knee,Jeff Teague,2018-19,bruised left knee,knee,10
1858,27178.0,2018-11-04,Raptors,,Kawhi Leonard,placed on IL with sore left ankle,Kawhi Leonard,2018-19,sore left ankle,foot,3
1859,27176.0,2018-11-04,Magic,,Jonathan Isaac,placed on IL with sprained right ankle,Jonathan Isaac,2018-19,sprained right ankle,foot,10
1860,27183.0,2018-11-04,Wizards,,Otto Porter Jr.,placed on IL with left big toe injury,Otto Porter Jr.,2018-19,left big toe injury,foot,2
1861,27180.0,2018-11-04,Suns,,T.J. Warren,placed on IL with lower back spasms,T.J. Warren,2018-19,lower back spasms,back,2
1862,27188.0,2018-11-05,Rockets,,Eric Gordon,placed on IL with strained right adductor,Eric Gordon,2018-19,strained right adductor,upper leg,5
1863,27186.0,2018-11-05,Jazz,,Donovan Mitchell,placed on IL with sprained left ankle,Donovan Mitchell,2018-19,sprained left ankle,foot,2
1864,27185.0,2018-11-05,Clippers,,Avery Bradley,placed on IL with sprained left ankle,Avery Bradley,2018-19,sprained left ankle,foot,14
1865,27187.0,2018-11-05,Pistons,,Reggie Bullock,placed on IL with left ankle injury,Reggie Bullock,2018-19,left ankle injury,foot,2
1866,27193.0,2018-11-06,Hawks,,Taurean Prince,placed on IL with sprained right ankle,Taurean Prince,2018-19,sprained right ankle,foot,1
1867,27212.0,2018-11-07,Raptors,,C.J. Miles,placed on IL with right hip injury,C.J. Miles,2018-19,right hip injury,core and hip,3
1868,27199.0,2018-11-07,76ers,,Mike Muscala,placed on IL with fractured nose,Mike Muscala,2018-19,fractured nose,head and neck,3
1869,27214.0,2018-11-07,Spurs,,Pau Gasol,placed on IL with stress fracture in right foot,Pau Gasol,2018-19,stress fracture in right foot,foot,51
1870,27204.0,2018-11-07,Grizzlies,,Omri Casspi,placed on IL with sore right knee,Omri Casspi,2018-19,sore right knee,knee,9
1871,27203.0,2018-11-07,Grizzlies,,JaMychal Green,placed on IL with fractured jaw,JaMychal Green,2018-19,fractured jaw,head and neck,11
1872,27202.0,2018-11-07,Cavaliers,,Sam Dekker,placed on IL with sprained left ankle,Sam Dekker,2018-19,sprained left ankle,foot,21
1873,27201.0,2018-11-07,Cavaliers,,George Hill,placed on IL with sprained right shoulder,George Hill,2018-19,sprained right shoulder,upper body,17
1874,27217.0,2018-11-08,Warriors,,Draymond Green,placed on IL with toe injury,Draymond Green,2018-19,toe injury,foot,4
1875,27223.0,2018-11-09,Timberwolves,,Andrew Wiggins,placed on IL with bruised right quadriceps,Andrew Wiggins,2018-19,bruised right quadriceps,upper leg,3
1876,27231.0,2018-11-10,Warriors,,Stephen Curry,placed on IL with strained left groin,Stephen Curry,2018-19,strained left groin,upper leg,21
1877,27227.0,2018-11-10,Pelicans,,Nikola Mirotic,placed on IL with sprained right ankle,Nikola Mirotic,2018-19,sprained right ankle,foot,4
1878,27226.0,2018-11-10,Knicks,,Lance Thomas,placed on IL recovering from surgery on left knee,Lance Thomas,2018-19,L recovering from surgery on left knee,knee,36
1879,27239.0,2018-11-11,Rockets,,Gerald Green,placed on IL with sprained right ankle,Gerald Green,2018-19,sprained right ankle,foot,4
1880,27238.0,2018-11-11,Magic,,Aaron Gordon,placed on IL with sprained left ankle,Aaron Gordon,2018-19,sprained left ankle,foot,1
1881,27241.0,2018-11-12,Grizzlies,,Dillon Brooks,placed on IL with sprained MCL in left knee,Dillon Brooks,2018-19,sprained MCL in left knee,knee,41
1882,27242.0,2018-11-12,Kings,,Kosta Koufos,placed on IL with right calf injury,Kosta Koufos,2018-19,right calf injury,lower leg,19
1883,27245.0,2018-11-12,Mavericks,,Wesley Matthews,placed on IL with strained left hamstring,Wesley Matthews,2018-19,strained left hamstring,upper leg,2
1884,27253.0,2018-11-13,Hornets,,Michael Kidd-Gilchrist,placed on IL with sprained right ankle,Michael Kidd-Gilchrist,2018-19,sprained right ankle,foot,13
1885,27252.0,2018-11-13,Cavaliers,,Kyle Korver,placed on IL with sore right foot,Kyle Korver,2018-19,sore right foot,foot,6
1886,27267.0,2018-11-14,Timberwolves,,Derrick Rose,placed on IL with sore left knee,Derrick Rose,2018-19,sore left knee,knee,2
1887,27265.0,2018-11-14,Raptors,,C.J. Miles,placed on IL with strained right adductor,C.J. Miles,2018-19,strained right adductor,upper leg,9
1888,27262.0,2018-11-14,Nets,,Caris LeVert,placed on IL with right foot injury,Caris LeVert,2018-19,right foot injury,foot,86
1889,27272.0,2018-11-16,76ers,,Jonah Bolden,placed on IL with right fibula injury,Jonah Bolden,2018-19,right fibula injury,lower leg,19
1890,27275.0,2018-11-16,Bucks,,John Henson,placed on IL recovering from surgery on left wrist (out for season),John Henson,2018-19,L recovering from surgery on left wrist (out for season),hand,319
1891,27274.0,2018-11-16,Bucks,,Donte DiVincenzo,placed on IL with strained left quadriceps,Donte DiVincenzo,2018-19,strained left quadriceps,upper leg,39
1892,27273.0,2018-11-16,Blazers,,Seth Curry,placed on IL with right knee injury,Seth Curry,2018-19,right knee injury,knee,7
1893,27285.0,2018-11-17,Lakers,,Rajon Rondo,placed on IL with fractured right hand,Rajon Rondo,2018-19,fractured right hand,hand,34
1894,27283.0,2018-11-17,Hawks,,Taurean Prince,placed on IL with right Achilles injury,Taurean Prince,2018-19,right Achilles injury,foot,2
1895,27286.0,2018-11-17,Mavericks,,Wesley Matthews,placed on IL with strained left hamstring,Wesley Matthews,2018-19,strained left hamstring,upper leg,7
1896,27287.0,2018-11-17,Pelicans,,Elfrid Payton,placed on IL with fractured finger,Elfrid Payton,2018-19,fractured finger,hand,44
1897,27290.0,2018-11-17,Raptors,,Ogugua Anunoby / O.G. Anunoby,placed on IL with sprained right wrist,Ogugua Anunoby / O.G. Anunoby,2018-19,sprained right wrist,hand,6
1898,27292.0,2018-11-17,Warriors,,Draymond Green,placed on IL with toe injury,Draymond Green,2018-19,toe injury,foot,23
1899,27295.0,2018-11-18,Heat,,Goran Dragic,placed on IL with right knee injury,Goran Dragic,2018-19,right knee injury,knee,19
1900,27300.0,2018-11-19,Hawks,,Alex Poythress,placed on IL with left ankle injury,Alex Poythress,2018-19,left ankle injury,foot,34
1901,27304.0,2018-11-19,Pacers,,Victor Oladipo,placed on IL with sore right knee,Victor Oladipo,2018-19,sore right knee,knee,23
1902,27305.0,2018-11-19,Spurs,,Davis Bertans,placed on IL with concussion,Davis Bertans,2018-19,concussion,head and neck,2
1903,27308.0,2018-11-20,Heat,,Tyler Johnson,placed on IL with strained right hamstring,Tyler Johnson,2018-19,strained right hamstring,upper leg,10
1904,27316.0,2018-11-21,Bulls,,Chandler Hutchison,placed on IL with back spasms,Chandler Hutchison,2018-19,back spasms,back,3
1905,27319.0,2018-11-21,Hawks,,Omari Spellman,placed on IL with bruised right hip,Omari Spellman,2018-19,bruised right hip,core and hip,2
1906,27331.0,2018-11-23,Pacers,,Myles Turner,placed on IL with sore left ankle,Myles Turner,2018-19,sore left ankle,foot,3
1907,27324.0,2018-11-23,Celtics,,Al Horford,placed on IL with sore left knee,Al Horford,2018-19,sore left knee,knee,1
1908,27326.0,2018-11-23,Hawks,,Tyler Dorsey,placed on IL with sprained left ankle,Tyler Dorsey,2018-19,sprained left ankle,foot,7
1909,27328.0,2018-11-23,Hornets,,Tony Parker,placed on IL with rib injury,Tony Parker,2018-19,rib injury,core and hip,2
1910,27336.0,2018-11-23,Thunder,,Hamidou Diallo,placed on IL with sprained left ankle,Hamidou Diallo,2018-19,sprained left ankle,foot,7
1911,27337.0,2018-11-23,Thunder,,Terrance Ferguson,placed on IL with sprained left ankle,Terrance Ferguson,2018-19,sprained left ankle,foot,10
1912,27341.0,2018-11-24,Celtics,,Gordon Hayward,placed on IL with sore left ankle,Gordon Hayward,2018-19,sore left ankle,foot,2
1913,27348.0,2018-11-25,Jazz,,Donovan Mitchell,placed on IL with rib injury,Donovan Mitchell,2018-19,rib injury,core and hip,3
1914,27352.0,2018-11-26,Bucks,,Ersan Ilyasova,placed on IL with sore right knee,Ersan Ilyasova,2018-19,sore right knee,knee,2
1915,27354.0,2018-11-26,Cavaliers,,David Nwaba,placed on IL with sore right knee,David Nwaba,2018-19,sore right knee,knee,2
1916,27355.0,2018-11-26,Celtics,,Jaylen Brown,placed on IL with bruised lower back,Jaylen Brown,2018-19,bruised lower back,back,10
1917,27368.0,2018-11-28,Magic,,Aaron Gordon,placed on IL with tightness in lower back,Aaron Gordon,2018-19,tightness in lower back,back,2
1918,27373.0,2018-11-28,Pelicans,,Frank Jackson,placed on IL with sprained right ankle,Frank Jackson,2018-19,sprained right ankle,foot,4
1919,27380.0,2018-11-30,Cavaliers,,David Nwaba,placed on IL with sore right knee,David Nwaba,2018-19,sore right knee,knee,12
1920,27381.0,2018-11-30,Cavaliers,,Sam Dekker,placed on IL with sprained left ankle,Sam Dekker,2018-19,sprained left ankle,foot,10
1921,27388.0,2018-11-30,Nets,,Joe Harris,placed on IL with adductor injury,Joe Harris,2018-19,adductor injury,upper leg,3
1922,27390.0,2018-11-30,Suns,,T.J. Warren,placed on IL with sore right ankle,T.J. Warren,2018-19,sore right ankle,foot,10
1923,27393.0,2018-12-01,Bucks,,Ersan Ilyasova,placed on IL with concussion,Ersan Ilyasova,2018-19,concussion,head and neck,6
1924,27397.0,2018-12-01,Kings,,Marvin Bagley III,placed on IL with back spasms,Marvin Bagley III,2018-19,back spasms,back,6
1925,27407.0,2018-12-02,Hornets,,Cody Zeller,placed on IL with sore ribs,Cody Zeller,2018-19,sore ribs,core and hip,3
1926,27404.0,2018-12-02,76ers,,Wilson Chandler,placed on IL with bruised left quadricep,Wilson Chandler,2018-19,bruised left quadricep,upper leg,3
1927,27410.0,2018-12-02,Mavericks,,Maxi Kleber,placed on IL with sore right knee,Maxi Kleber,2018-19,sore right knee,knee,2
1928,27409.0,2018-12-02,Mavericks,,Luka Doncic,placed on IL with strained right hip,Luka Doncic,2018-19,strained right hip,core and hip,2
1929,27416.0,2018-12-03,Warriors,,Damian Jones,placed on IL with torn pectoral muscle,Damian Jones,2018-19,torn pectoral muscle,upper body,162
1930,27413.0,2018-12-03,Knicks,,Trey Burke,placed on IL with sprained right knee,Trey Burke,2018-19,sprained right knee,knee,13
